Year,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population",Local Government Area,Police Service Area,Police Region
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,228,120.888019858,120.888019858,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,265,140.505812554,140.505812554,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1040,551.419037949,551.419037949,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,276,146.338129302,146.338129302,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,42,22.268845763,22.268845763,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,107,56.732535635,56.732535635,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B40 Theft,B49 Other theft,1205,638.903789162,638.903789162,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,29,15.376107789,15.376107789,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,321,170.197606905,170.197606905,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B50 Deception,B54 State false information,12,6.362527361,6.362527361,Melton,Melton,1 North West Metro
2022,B Property and deception offences,B50 Deception,B59 Other deception offences,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,2,1.060421227,1.060421227,Melton,Melton,1 North West Metro
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,54,28.631373124,28.631373124,Melton,Melton,1 North West Metro
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,39,20.678213923,20.678213923,Melton,Melton,1 North West Metro
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,7,3.711474294,3.711474294,Melton,Melton,1 North West Metro
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,167,88.54517244,88.54517244,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,78,41.356427846,41.356427846,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,100,53.021061341,53.021061341,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,18,9.543791041,9.543791041,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,21,11.134422882,11.134422882,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,17,9.013580428,9.013580428,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,9,4.771895521,4.771895521,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1,0.530210613,0.530210613,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,2,1.060421227,1.060421227,Melton,Melton,1 North West Metro
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,34,18.027160856,18.027160856,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,1,0.530210613,0.530210613,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,94,49.839797661,49.839797661,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,16,8.483369815,8.483369815,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,4,2.120842454,2.120842454,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,17,9.013580428,9.013580428,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,700,371.147429389,371.147429389,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,43,22.799056377,22.799056377,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,208,110.28380759,110.28380759,Melton,Melton,1 North West Metro
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,10,5.302106134,5.302106134,Melton,Melton,1 North West Metro
2022,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.530210613,0.530210613,Melton,Melton,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,1,0.530210613,0.530210613,Melton,Melton,1 North West Metro
2022,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,2,1.060421227,1.060421227,Melton,Melton,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,3,1.59063184,1.59063184,Melton,Melton,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,152,80.592013239,80.592013239,Melton,Melton,1 North West Metro
2022,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,1,0.530210613,0.530210613,Melton,Melton,1 North West Metro
2022,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,2,3.635367847,3.635367847,Mildura,Mildura,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,122,221.757438664,221.757438664,Mildura,Mildura,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,139,252.658065363,252.658065363,Mildura,Mildura,4 Western
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",35,63.618937322,63.618937322,Mildura,Mildura,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,251,456.238664793,456.238664793,Mildura,Mildura,4 Western
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,134,243.569645746,243.569645746,Mildura,Mildura,4 Western
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,90,163.591553113,163.591553113,Mildura,Mildura,4 Western
2022,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,11,19.994523158,19.994523158,Mildura,Mildura,4 Western
2022,A Crimes against the person,A40 Abduction and related offences,A43 Slavery and sexual servitude offences,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,9,16.359155311,16.359155311,Mildura,Mildura,4 Western
2022,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,24,43.624414163,43.624414163,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,18,32.718310623,32.718310623,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,15,27.265258852,27.265258852,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3,5.45305177,5.45305177,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,54,98.154931868,98.154931868,Mildura,Mildura,4 Western
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,20,36.35367847,36.35367847,Mildura,Mildura,4 Western
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,21,38.171362393,38.171362393,Mildura,Mildura,4 Western
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,17,30.900626699,30.900626699,Mildura,Mildura,4 Western
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16,29.082942776,29.082942776,Mildura,Mildura,4 Western
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,40,72.707356939,72.707356939,Mildura,Mildura,4 Western
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,7,12.723787464,12.723787464,Mildura,Mildura,4 Western
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,451,819.775449488,819.775449488,Mildura,Mildura,4 Western
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,39,70.889673016,70.889673016,Mildura,Mildura,4 Western
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,98,178.133024501,178.133024501,Mildura,Mildura,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,2,3.635367847,3.635367847,Mildura,Mildura,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,253,459.87403264,459.87403264,Mildura,Mildura,4 Western
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,101,183.586076271,183.586076271,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,162,294.464795603,294.464795603,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,293,532.581389579,532.581389579,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,144,261.746484981,261.746484981,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,84,152.685449572,152.685449572,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,42,76.342724786,76.342724786,Mildura,Mildura,4 Western
2022,B Property and deception offences,B40 Theft,B49 Other theft,364,661.636948146,661.636948146,Mildura,Mildura,4 Western
2022,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,6,10.906103541,10.906103541,Mildura,Mildura,4 Western
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,186,338.089209767,338.089209767,Mildura,Mildura,4 Western
2022,B Property and deception offences,B50 Deception,B54 State false information,4,7.270735694,7.270735694,Mildura,Mildura,4 Western
2022,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,B Property and deception offences,B50 Deception,B59 Other deception offences,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,B Property and deception offences,B60 Bribery,B61 Bribery of officials,1,1.817683923,1.817683923,Mildura,Mildura,4 Western
2022,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,27,49.077465934,49.077465934,Mildura,Mildura,4 Western
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,15,27.265258852,27.265258852,Mildura,Mildura,4 Western
2022,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,2,3.635367847,3.635367847,Mildura,Mildura,4 Western
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,163,296.282479527,296.282479527,Mildura,Mildura,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,38,69.071989092,69.071989092,Mildura,Mildura,4 Western
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,60,109.061035409,109.061035409,Mildura,Mildura,4 Western
